names,lat,lon,years,sea_level_change
ARRECIFE,28.97,-13.53,2130,1194
ARRECIFE,28.97,-13.53,2140,1312
ARRECIFE,28.97,-13.53,2150,1425
ASAMUSHI,40.9,140.86,2020,52
ASAMUSHI,40.9,140.86,2030,107
ASAMUSHI,40.9,140.86,2040,172
ASAMUSHI,40.9,140.86,2050,252
ASAMUSHI,40.9,140.86,2060,334
ASAMUSHI,40.9,140.86,2070,442
ASAMUSHI,40.9,140.86,2080,563
ASAMUSHI,40.9,140.86,2090,706
ASAMUSHI,40.9,140.86,2100,862
ASAMUSHI,40.9,140.86,2110,968
ASAMUSHI,40.9,140.86,2120,1102
ASAMUSHI,40.9,140.86,2130,1234
ASAMUSHI,40.9,140.86,2140,1359
ASAMUSHI,40.9,140.86,2150,1480
ASTORIA,46.21,-123.77,2020,46
ASTORIA,46.21,-123.77,2030,82
ASTORIA,46.21,-123.77,2040,129
ASTORIA,46.21,-123.77,2050,194
ASTORIA,46.21,-123.77,2060,260
ASTORIA,46.21,-123.77,2070,341
ASTORIA,46.21,-123.77,2080,438
ASTORIA,46.21,-123.77,2090,550
ASTORIA,46.21,-123.77,2100,665
ASTORIA,46.21,-123.77,2110,736
ASTORIA,46.21,-123.77,2120,842
ASTORIA,46.21,-123.77,2130,944
ASTORIA,46.21,-123.77,2140,1044
ASTORIA,46.21,-123.77,2150,1138
ATLANTIC_CITY,39.35,-74.42,2020,81
ATLANTIC_CITY,39.35,-74.42,2030,150
ATLANTIC_CITY,39.35,-74.42,2040,230
ATLANTIC_CITY,39.35,-74.42,2050,319
ATLANTIC_CITY,39.35,-74.42,2060,410
ATLANTIC_CITY,39.35,-74.42,2070,516
ATLANTIC_CITY,39.35,-74.42,2080,629
ATLANTIC_CITY,39.35,-74.42,2090,757
ATLANTIC_CITY,39.35,-74.42,2100,890
ATLANTIC_CITY,39.35,-74.42,2110,982
ATLANTIC_CITY,39.35,-74.42,2120,1110
ATLANTIC_CITY,39.35,-74.42,2130,1234
ATLANTIC_CITY,39.35,-74.42,2140,1352
ATLANTIC_CITY,39.35,-74.42,2150,1466
AUCKLAND_II,-36.84,174.77,2020,61
AUCKLAND_II,-36.84,174.77,2030,112
AUCKLAND_II,-36.84,174.77,2040,176
AUCKLAND_II,-36.84,174.77,2050,256
AUCKLAND_II,-36.84,174.77,2060,340
AUCKLAND_II,-36.84,174.77,2070,444
AUCKLAND_II,-36.84,174.77,2080,558
AUCKLAND_II,-36.84,174.77,2090,692
AUCKLAND_II,-36.84,174.77,2100,838
AUCKLAND_II,-36.84,174.77,2110,952
AUCKLAND_II,-36.84,174.77,2120,1087
AUCKLAND_II,-36.84,174.77,2130,1216
AUCKLAND_II,-36.84,174.77,2140,1339
AUCKLAND_II,-36.84,174.77,2150,1456
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2020,61
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2030,112
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2040,176
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2050,256
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2060,340
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2070,444
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2080,558
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2090,692
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2100,838
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2110,952
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2120,1087
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2130,1216
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2140,1339
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2150,1456
AWA_SIMA,38.47,139.25,2020,58
AWA_SIMA,38.47,139.25,2030,114
AWA_SIMA,38.47,139.25,2040,178
AWA_SIMA,38.47,139.25,2050,263
AWA_SIMA,38.47,139.25,2060,346
AWA_SIMA,38.47,139.25,2070,454
AWA_SIMA,38.47,139.25,2080,574
AWA_SIMA,38.47,139.25,2090,718
AWA_SIMA,38.47,139.25,2100,872
AWA_SIMA,38.47,139.25,2110,978
AWA_SIMA,38.47,139.25,2120,1116
AWA_SIMA,38.47,139.25,2130,1249
AWA_SIMA,38.47,139.25,2140,1376
AWA_SIMA,38.47,139.25,2150,1498
AYUKAWA,38.3,141.51,2020,54
AYUKAWA,38.3,141.51,2030,116
AYUKAWA,38.3,141.51,2040,187
AYUKAWA,38.3,141.51,2050,271
AYUKAWA,38.3,141.51,2060,356
AYUKAWA,38.3,141.51,2070,468
AYUKAWA,38.3,141.51,2080,596
AYUKAWA,38.3,141.51,2090,746
AYUKAWA,38.3,141.51,2100,910
AYUKAWA,38.3,141.51,2110,1022
AYUKAWA,38.3,141.51,2120,1163
AYUKAWA,38.3,141.51,2130,1300
AYUKAWA,38.3,141.51,2140,1431
AYUKAWA,38.3,141.51,2150,1556
BACKEVIK,58.37,11.25,2020,72
BACKEVIK,58.37,11.25,2030,125
BACKEVIK,58.37,11.25,2040,189
BACKEVIK,58.37,11.25,2050,264
BACKEVIK,58.37,11.25,2060,339
BACKEVIK,58.37,11.25,2070,428
BACKEVIK,58.37,11.25,2080,529
BACKEVIK,58.37,11.25,2090,643
BACKEVIK,58.37,11.25,2100,774
BACKEVIK,58.37,11.25,2110,830
BACKEVIK,58.37,11.25,2120,936
BACKEVIK,58.37,11.25,2130,1042
BACKEVIK,58.37,11.25,2140,1145
BACKEVIK,58.37,11.25,2150,1244
BAIE_COMEAU,49.23,-68.13,2020,78
BAIE_COMEAU,49.23,-68.13,2030,146
BAIE_COMEAU,49.23,-68.13,2040,222
BAIE_COMEAU,49.23,-68.13,2050,310
BAIE_COMEAU,49.23,-68.13,2060,399
BAIE_COMEAU,49.23,-68.13,2070,502
BAIE_COMEAU,49.23,-68.13,2080,616
BAIE_COMEAU,49.23,-68.13,2090,742
BAIE_COMEAU,49.23,-68.13,2100,872
BAIE_COMEAU,49.23,-68.13,2110,947
BAIE_COMEAU,49.23,-68.13,2120,1064
BAIE_COMEAU,49.23,-68.13,2130,1178
BAIE_COMEAU,49.23,-68.13,2140,1289
BAIE_COMEAU,49.23,-68.13,2150,1396
BAKAR,45.3,14.53,2020,53
BAKAR,45.3,14.53,2030,96
BAKAR,45.3,14.53,2040,146
BAKAR,45.3,14.53,2050,212
BAKAR,45.3,14.53,2060,280
BAKAR,45.3,14.53,2070,357
BAKAR,45.3,14.53,2080,446
BAKAR,45.3,14.53,2090,555
BAKAR,45.3,14.53,2100,681
BAKAR,45.3,14.53,2110,748
BAKAR,45.3,14.53,2120,855
BAKAR,45.3,14.53,2130,958
BAKAR,45.3,14.53,2140,1056
BAKAR,45.3,14.53,2150,1152
BALBOA,8.97,-79.57,2020,62
BALBOA,8.97,-79.57,2030,118
BALBOA,8.97,-79.57,2040,186
BALBOA,8.97,-79.57,2050,271
BALBOA,8.97,-79.57,2060,355
BALBOA,8.97,-79.57,2070,458
BALBOA,8.97,-79.57,2080,572
BALBOA,8.97,-79.57,2090,703
BALBOA,8.97,-79.57,2100,842
BALBOA,8.97,-79.57,2110,946
BALBOA,8.97,-79.57,2120,1080
BALBOA,8.97,-79.57,2130,1208
BALBOA,8.97,-79.57,2140,1328
BALBOA,8.97,-79.57,2150,1445
BALTIMORE,39.27,-76.58,2020,79
BALTIMORE,39.27,-76.58,2030,150
BALTIMORE,39.27,-76.58,2040,229
BALTIMORE,39.27,-76.58,2050,317
BALTIMORE,39.27,-76.58,2060,406
BALTIMORE,39.27,-76.58,2070,512
BALTIMORE,39.27,-76.58,2080,623
BALTIMORE,39.27,-76.58,2090,749
BALTIMORE,39.27,-76.58,2100,879
BALTIMORE,39.27,-76.58,2110,970
BALTIMORE,39.27,-76.58,2120,1097
BALTIMORE,39.27,-76.58,2130,1220
BALTIMORE,39.27,-76.58,2140,1337
BALTIMORE,39.27,-76.58,2150,1448
BALTRA-B,-0.43,-90.28,2020,54
BALTRA-B,-0.43,-90.28,2030,104
BALTRA-B,-0.43,-90.28,2040,170
BALTRA-B,-0.43,-90.28,2050,252
BALTRA-B,-0.43,-90.28,2060,332
BALTRA-B,-0.43,-90.28,2070,434
BALTRA-B,-0.43,-90.28,2080,548
BALTRA-B,-0.43,-90.28,2090,681
BALTRA-B,-0.43,-90.28,2100,812
BALTRA-B,-0.43,-90.28,2110,916
BALTRA-B,-0.43,-90.28,2120,1050
BALTRA-B,-0.43,-90.28,2130,1176
BALTRA-B,-0.43,-90.28,2140,1296
BALTRA-B,-0.43,-90.28,2150,1410
BAMFIELD,48.85,-125.13,2020,38
BAMFIELD,48.85,-125.13,2030,68
BAMFIELD,48.85,-125.13,2040,108
BAMFIELD,48.85,-125.13,2050,166
BAMFIELD,48.85,-125.13,2060,228
BAMFIELD,48.85,-125.13,2070,302
BAMFIELD,48.85,-125.13,2080,395
BAMFIELD,48.85,-125.13,2090,502
BAMFIELD,48.85,-125.13,2100,614
BAMFIELD,48.85,-125.13,2110,678
BAMFIELD,48.85,-125.13,2120,778
BAMFIELD,48.85,-125.13,2130,876
BAMFIELD,48.85,-125.13,2140,970
BAMFIELD,48.85,-125.13,2150,1063
BAR,42.08,19.08,2020,57
BAR,42.08,19.08,2030,104
BAR,42.08,19.08,2040,157
BAR,42.08,19.08,2050,227
BAR,42.08,19.08,2060,298
BAR,42.08,19.08,2070,380
BAR,42.08,19.08,2080,473
BAR,42.08,19.08,2090,588
BAR,42.08,19.08,2100,717
BAR,42.08,19.08,2110,792
BAR,42.08,19.08,2120,904
BAR,42.08,19.08,2130,1012
BAR,42.08,19.08,2140,1116
BAR,42.08,19.08,2150,1216
BAR_HARBOR,44.39,-68.2,2020,78
BAR_HARBOR,44.39,-68.2,2030,144
BAR_HARBOR,44.39,-68.2,2040,224
BAR_HARBOR,44.39,-68.2,2050,314
BAR_HARBOR,44.39,-68.2,2060,406
BAR_HARBOR,44.39,-68.2,2070,512
BAR_HARBOR,44.39,-68.2,2080,631
BAR_HARBOR,44.39,-68.2,2090,763
BAR_HARBOR,44.39,-68.2,2100,894
BAR_HARBOR,44.39,-68.2,2110,978
BAR_HARBOR,44.39,-68.2,2120,1102
BAR_HARBOR,44.39,-68.2,2130,1222
BAR_HARBOR,44.39,-68.2,2140,1339
BAR_HARBOR,44.39,-68.2,2150,1451
BARCELONA,41.34,2.17,2020,63
BARCELONA,41.34,2.17,2030,114
BARCELONA,41.34,2.17,2040,172
BARCELONA,41.34,2.17,2050,241
BARCELONA,41.34,2.17,2060,318
BARCELONA,41.34,2.17,2070,406
BARCELONA,41.34,2.17,2080,506
BARCELONA,41.34,2.17,2090,626
BARCELONA,41.34,2.17,2100,758
BARCELONA,41.34,2.17,2110,835
BARCELONA,41.34,2.17,2120,951
BARCELONA,41.34,2.17,2130,1062
BARCELONA,41.34,2.17,2140,1168
BARCELONA,41.34,2.17,2150,1270
BARENTSBURG,78.07,14.25,2020,-18
BARENTSBURG,78.07,14.25,2030,-61
BARENTSBURG,78.07,14.25,2040,-124
BARENTSBURG,78.07,14.25,2050,-229
BARENTSBURG,78.07,14.25,2060,-292
BARENTSBURG,78.07,14.25,2070,-386
BARENTSBURG,78.07,14.25,2080,-464
BARENTSBURG,78.07,14.25,2090,-496
BARENTSBURG,78.07,14.25,2100,-514
BARENTSBURG,78.07,14.25,2110,-524
BARENTSBURG,78.07,14.25,2120,-535
BARENTSBURG,78.07,14.25,2130,-530
BARENTSBURG,78.07,14.25,2140,-498
BARENTSBURG,78.07,14.25,2150,-443
BARENTSBURG_II,78.07,14.25,2020,-18
BARENTSBURG_II,78.07,14.25,2030,-61
BARENTSBURG_II,78.07,14.25,2040,-124
BARENTSBURG_II,78.07,14.25,2050,-229
BARENTSBURG_II,78.07,14.25,2060,-292
BARENTSBURG_II,78.07,14.25,2070,-386
BARENTSBURG_II,78.07,14.25,2080,-464
BARENTSBURG_II,78.07,14.25,2090,-496
BARENTSBURG_II,78.07,14.25,2100,-514
BARENTSBURG_II,78.07,14.25,2110,-524
BARENTSBURG_II,78.07,14.25,2120,-535
BARENTSBURG_II,78.07,14.25,2130,-530
BARENTSBURG_II,78.07,14.25,2140,-498
BARENTSBURG_II,78.07,14.25,2150,-443
BARSEBACK,55.76,12.9,2020,71
BARSEBACK,55.76,12.9,2030,126
BARSEBACK,55.76,12.9,2040,194
BARSEBACK,55.76,12.9,2050,270
BARSEBACK,55.76,12.9,2060,348
BARSEBACK,55.76,12.9,2070,442
BARSEBACK,55.76,12.9,2080,548
BARSEBACK,55.76,12.9,2090,668
BARSEBACK,55.76,12.9,2100,800
BARSEBACK,55.76,12.9,2110,864
BARSEBACK,55.76,12.9,2120,976
BARSEBACK,55.76,12.9,2130,1087
BARSEBACK,55.76,12.9,2140,1194
BARSEBACK,55.76,12.9,2150,1298
BATISCAN,46.5,-72.25,2020,27
BATISCAN,46.5,-72.25,2030,45
BATISCAN,46.5,-72.25,2040,63
BATISCAN,46.5,-72.25,2050,81
BATISCAN,46.5,-72.25,2060,98
BATISCAN,46.5,-72.25,2070,116
BATISCAN,46.5,-72.25,2080,134
BATISCAN,46.5,-72.25,2090,152
BATISCAN,46.5,-72.25,2100,170
BATISCAN,46.5,-72.25,2110,188
BATISCAN,46.5,-72.25,2120,206
BATISCAN,46.5,-72.25,2130,224
BATISCAN,46.5,-72.25,2140,242
BATISCAN,46.5,-72.25,2150,260
BATUMI,41.63,41.7,2020,46
BATUMI,41.63,41.7,2030,90
BATUMI,41.63,41.7,2040,146
BATUMI,41.63,41.7,2050,211
BATUMI,41.63,41.7,2060,276
BATUMI,41.63,41.7,2070,352
BATUMI,41.63,41.7,2080,436
BATUMI,41.63,41.7,2090,546
BATUMI,41.63,41.7,2100,659
BATUMI,41.63,41.7,2110,732
BATUMI,41.63,41.7,2120,839
BATUMI,41.63,41.7,2130,944
BATUMI,41.63,41.7,2140,1044
BATUMI,41.63,41.7,2150,1140
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2020,63
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2030,120
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2040,190
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2050,271
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2060,348
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2070,446
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2080,554
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2090,676
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2100,808
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2110,896
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2120,1022
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2130,1140
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2140,1253
BAY_WAVELAND_YACHT_CLUB_II,30.33,-89.33,2150,1362
BEAUFORT,34.72,-76.67,2020,73
BEAUFORT,34.72,-76.67,2030,138
BEAUFORT,34.72,-76.67,2040,211
BEAUFORT,34.72,-76.67,2050,297
BEAUFORT,34.72,-76.67,2060,379
BEAUFORT,34.72,-76.67,2070,476
BEAUFORT,34.72,-76.67,2080,584
BEAUFORT,34.72,-76.67,2090,704
BEAUFORT,34.72,-76.67,2100,834
BEAUFORT,34.72,-76.67,2110,922
BEAUFORT,34.72,-76.67,2120,1046
BEAUFORT,34.72,-76.67,2130,1166
BEAUFORT,34.72,-76.67,2140,1282
BEAUFORT,34.72,-76.67,2150,1390
BECANCOUR,46.4,-72.38,2020,11
BECANCOUR,46.4,-72.38,2030,18
BECANCOUR,46.4,-72.38,2040,26
BECANCOUR,46.4,-72.38,2050,33
BECANCOUR,46.4,-72.38,2060,41
BECANCOUR,46.4,-72.38,2070,48
BECANCOUR,46.4,-72.38,2080,56
BECANCOUR,46.4,-72.38,2090,63
BECANCOUR,46.4,-72.38,2100,70
BECANCOUR,46.4,-72.38,2110,78
BECANCOUR,46.4,-72.38,2120,85
BECANCOUR,46.4,-72.38,2130,92
BECANCOUR,46.4,-72.38,2140,100
BECANCOUR,46.4,-72.38,2150,107
BEIHAI,21.48,109.08,2020,50
BEIHAI,21.48,109.08,2030,100
BEIHAI,21.48,109.08,2040,161
BEIHAI,21.48,109.08,2050,236
BEIHAI,21.48,109.08,2060,313
BEIHAI,21.48,109.08,2070,412
BEIHAI,21.48,109.08,2080,524
BEIHAI,21.48,109.08,2090,652
BEIHAI,21.48,109.08,2100,794
BEIHAI,21.48,109.08,2110,893
BEIHAI,21.48,109.08,2120,1022
BEIHAI,21.48,109.08,2130,1147
BEIHAI,21.48,109.08,2140,1266
BEIHAI,21.48,109.08,2150,1379
BELEM,-1.45,-48.5,2020,58
BELEM,-1.45,-48.5,2030,111
BELEM,-1.45,-48.5,2040,177
BELEM,-1.45,-48.5,2050,258
BELEM,-1.45,-48.5,2060,340
BELEM,-1.45,-48.5,2070,440
BELEM,-1.45,-48.5,2080,551
BELEM,-1.45,-48.5,2090,681
BELEM,-1.45,-48.5,2100,820
BELEM,-1.45,-48.5,2110,925
BELEM,-1.45,-48.5,2120,1056
BELEM,-1.45,-48.5,2130,1182
BELEM,-1.45,-48.5,2140,1302
BELEM,-1.45,-48.5,2150,1416
BELFAST_2,54.6,-5.92,2020,63
BELFAST_2,54.6,-5.92,2030,112
BELFAST_2,54.6,-5.92,2040,168
BELFAST_2,54.6,-5.92,2050,236
BELFAST_2,54.6,-5.92,2060,306
BELFAST_2,54.6,-5.92,2070,390
BELFAST_2,54.6,-5.92,2080,484
BELFAST_2,54.6,-5.92,2090,590
BELFAST_2,54.6,-5.92,2100,708
BELFAST_2,54.6,-5.92,2110,757
BELFAST_2,54.6,-5.92,2120,856
BELFAST_2,54.6,-5.92,2130,953
BELFAST_2,54.6,-5.92,2140,1046
BELFAST_2,54.6,-5.92,2150,1135
BELLA_BELLA,52.17,-128.13,2020,40
BELLA_BELLA,52.17,-128.13,2030,70
BELLA_BELLA,52.17,-128.13,2040,112
BELLA_BELLA,52.17,-128.13,2050,170
BELLA_BELLA,52.17,-128.13,2060,232
BELLA_BELLA,52.17,-128.13,2070,304
BELLA_BELLA,52.17,-128.13,2080,396
BELLA_BELLA,52.17,-128.13,2090,500
BELLA_BELLA,52.17,-128.13,2100,612
BELLA_BELLA,52.17,-128.13,2110,672
BELLA_BELLA,52.17,-128.13,2120,770
BELLA_BELLA,52.17,-128.13,2130,865
BELLA_BELLA,52.17,-128.13,2140,958
BELLA_BELLA,52.17,-128.13,2150,1048
BELYI_NOS,69.6,60.22,2020,68
BELYI_NOS,69.6,60.22,2030,127
BELYI_NOS,69.6,60.22,2040,192
BELYI_NOS,69.6,60.22,2050,268
BELYI_NOS,69.6,60.22,2060,353
BELYI_NOS,69.6,60.22,2070,438
BELYI_NOS,69.6,60.22,2080,543
BELYI_NOS,69.6,60.22,2090,666
BELYI_NOS,69.6,60.22,2100,806
BELYI_NOS,69.6,60.22,2110,825
BELYI_NOS,69.6,60.22,2120,931
BELYI_NOS,69.6,60.22,2130,1038
BELYI_NOS,69.6,60.22,2140,1144
BELYI_NOS,69.6,60.22,2150,1250
BERGEN,60.4,5.32,2020,74
BERGEN,60.4,5.32,2030,128
BERGEN,60.4,5.32,2040,192
BERGEN,60.4,5.32,2050,268
BERGEN,60.4,5.32,2060,341
BERGEN,60.4,5.32,2070,424
BERGEN,60.4,5.32,2080,521
BERGEN,60.4,5.32,2090,628
BERGEN,60.4,5.32,2100,755
BERGEN,60.4,5.32,2110,801
BERGEN,60.4,5.32,2120,902
BERGEN,60.4,5.32,2130,1002
BERGEN,60.4,5.32,2140,1099
BERGEN,60.4,5.32,2150,1194
BERGEN_POINT,40.64,-74.14,2020,79
BERGEN_POINT,40.64,-74.14,2030,147
BERGEN_POINT,40.64,-74.14,2040,227
BERGEN_POINT,40.64,-74.14,2050,317
BERGEN_POINT,40.64,-74.14,2060,408
BERGEN_POINT,40.64,-74.14,2070,514
BERGEN_POINT,40.64,-74.14,2080,630
BERGEN_POINT,40.64,-74.14,2090,761
BERGEN_POINT,40.64,-74.14,2100,892
BERGEN_POINT,40.64,-74.14,2110,981
BERGEN_POINT,40.64,-74.14,2120,1108
BERGEN_POINT,40.64,-74.14,2130,1232
BERGEN_POINT,40.64,-74.14,2140,1349
BERGEN_POINT,40.64,-74.14,2150,1462
BETIO,1.37,172.93,2020,58
BETIO,1.37,172.93,2030,106
BETIO,1.37,172.93,2040,162
BETIO,1.37,172.93,2050,242
BETIO,1.37,172.93,2060,324
BETIO,1.37,172.93,2070,427
BETIO,1.37,172.93,2080,541
BETIO,1.37,172.93,2090,678
BETIO,1.37,172.93,2100,810
BETIO,1.37,172.93,2110,914
BETIO,1.37,172.93,2120,1048
BETIO,1.37,172.93,2130,1176
BETIO,1.37,172.93,2140,1297
BETIO,1.37,172.93,2150,1412
BHAUNAGAR_I,21.8,72.3,2020,40
BHAUNAGAR_I,21.8,72.3,2030,86
BHAUNAGAR_I,21.8,72.3,2040,142
BHAUNAGAR_I,21.8,72.3,2050,200
BHAUNAGAR_I,21.8,72.3,2060,262
BHAUNAGAR_I,21.8,72.3,2070,342
BHAUNAGAR_I,21.8,72.3,2080,432
BHAUNAGAR_I,21.8,72.3,2090,548
BHAUNAGAR_I,21.8,72.3,2100,684
BHAUNAGAR_I,21.8,72.3,2110,760
BHAUNAGAR_I,21.8,72.3,2120,871
BHAUNAGAR_I,21.8,72.3,2130,980
BHAUNAGAR_I,21.8,72.3,2140,1088
BHAUNAGAR_I,21.8,72.3,2150,1192
BILBAO,43.35,-3.05,2020,62
BILBAO,43.35,-3.05,2030,111
BILBAO,43.35,-3.05,2040,172
BILBAO,43.35,-3.05,2050,247
BILBAO,43.35,-3.05,2060,324
BILBAO,43.35,-3.05,2070,416
BILBAO,43.35,-3.05,2080,520
BILBAO,43.35,-3.05,2090,641
BILBAO,43.35,-3.05,2100,771
BILBAO,43.35,-3.05,2110,846
BILBAO,43.35,-3.05,2120,961
BILBAO,43.35,-3.05,2130,1072
BILBAO,43.35,-3.05,2140,1178
BILBAO,43.35,-3.05,2150,1280
BILLINGA,69.88,175.77,2020,69
BILLINGA,69.88,175.77,2030,144
BILLINGA,69.88,175.77,2040,226
BILLINGA,69.88,175.77,2050,319
BILLINGA,69.88,175.77,2060,421
BILLINGA,69.88,175.77,2070,540
BILLINGA,69.88,175.77,2080,677
BILLINGA,69.88,175.77,2090,841
BILLINGA,69.88,175.77,2100,1024
BILLINGA,69.88,175.77,2110,1113
BILLINGA,69.88,175.77,2120,1248
BILLINGA,69.88,175.77,2130,1381
BILLINGA,69.88,175.77,2140,1510
BILLINGA,69.88,175.77,2150,1639
BINTULU,3.26,113.06,2020,50
BINTULU,3.26,113.06,2030,102
BINTULU,3.26,113.06,2040,166
BINTULU,3.26,113.06,2050,241
BINTULU,3.26,113.06,2060,318
BINTULU,3.26,113.06,2070,417
BINTULU,3.26,113.06,2080,530
BINTULU,3.26,113.06,2090,658
BINTULU,3.26,113.06,2100,806
BINTULU,3.26,113.06,2110,908
BINTULU,3.26,113.06,2120,1038
BINTULU,3.26,113.06,2130,1166
BINTULU,3.26,113.06,2140,1286
BINTULU,3.26,113.06,2150,1400
BIRKENHEAD,53.4,-3.02,2020,63
BIRKENHEAD,53.4,-3.02,2030,112
BIRKENHEAD,53.4,-3.02,2040,171
BIRKENHEAD,53.4,-3.02,2050,242
BIRKENHEAD,53.4,-3.02,2060,314
BIRKENHEAD,53.4,-3.02,2070,401
BIRKENHEAD,53.4,-3.02,2080,498
BIRKENHEAD,53.4,-3.02,2090,608
BIRKENHEAD,53.4,-3.02,2100,731
BIRKENHEAD,53.4,-3.02,2110,786
BIRKENHEAD,53.4,-3.02,2120,890
BIRKENHEAD,53.4,-3.02,2130,990
BIRKENHEAD,53.4,-3.02,2140,1088
BIRKENHEAD,53.4,-3.02,2150,1181
BJORN,60.63,17.97,2020,70
BJORN,60.63,17.97,2030,128
BJORN,60.63,17.97,2040,195
BJORN,60.63,17.97,2050,266
BJORN,60.63,17.97,2060,342
BJORN,60.63,17.97,2070,434
BJORN,60.63,17.97,2080,536
BJORN,60.63,17.97,2090,652
BJORN,60.63,17.97,2100,778
BJORN,60.63,17.97,2110,833
BJORN,60.63,17.97,2120,940
BJORN,60.63,17.97,2130,1046
BJORN,60.63,17.97,2140,1149
BJORN,60.63,17.97,2150,1250
BLUFF,-46.6,168.35,2020,60
BLUFF,-46.6,168.35,2030,110
BLUFF,-46.6,168.35,2040,171
BLUFF,-46.6,168.35,2050,250
BLUFF,-46.6,168.35,2060,332
BLUFF,-46.6,168.35,2070,434
BLUFF,-46.6,168.35,2080,547
BLUFF,-46.6,168.35,2090,677
BLUFF,-46.6,168.35,2100,813
BLUFF,-46.6,168.35,2110,929
BLUFF,-46.6,168.35,2120,1062
BLUFF,-46.6,168.35,2130,1188
BLUFF,-46.6,168.35,2140,1308
BLUFF,-46.6,168.35,2150,1422
BODO,67.29,14.39,2020,70
BODO,67.29,14.39,2030,118
BODO,67.29,14.39,2040,178
BODO,67.29,14.39,2050,245
BODO,67.29,14.39,2060,314
BODO,67.29,14.39,2070,388
BODO,67.29,14.39,2080,476
BODO,67.29,14.39,2090,576
BODO,67.29,14.39,2100,694
BODO,67.29,14.39,2110,718
BODO,67.29,14.39,2120,807
BODO,67.29,14.39,2130,896
BODO,67.29,14.39,2140,986
BODO,67.29,14.39,2150,1072
BOLVANSKII_NOS,70.45,59.08,2020,66
BOLVANSKII_NOS,70.45,59.08,2030,123
BOLVANSKII_NOS,70.45,59.08,2040,186
BOLVANSKII_NOS,70.45,59.08,2050,259
BOLVANSKII_NOS,70.45,59.08,2060,340
BOLVANSKII_NOS,70.45,59.08,2070,422
BOLVANSKII_NOS,70.45,59.08,2080,522
BOLVANSKII_NOS,70.45,59.08,2090,641
BOLVANSKII_NOS,70.45,59.08,2100,776
BOLVANSKII_NOS,70.45,59.08,2110,782
BOLVANSKII_NOS,70.45,59.08,2120,883
BOLVANSKII_NOS,70.45,59.08,2130,986
BOLVANSKII_NOS,70.45,59.08,2140,1088
BOLVANSKII_NOS,70.45,59.08,2150,1190
BONANZA,36.8,-6.34,2020,64
BONANZA,36.8,-6.34,2030,115
BONANZA,36.8,-6.34,2040,178
BONANZA,36.8,-6.34,2050,254
BONANZA,36.8,-6.34,2060,332
BONANZA,36.8,-6.34,2070,426
BONANZA,36.8,-6.34,2080,530
BONANZA,36.8,-6.34,2090,652
BONANZA,36.8,-6.34,2100,786
BONANZA,36.8,-6.34,2110,869
BONANZA,36.8,-6.34,2120,988
BONANZA,36.8,-6.34,2130,1104
BONANZA,36.8,-6.34,2140,1214
BONANZA,36.8,-6.34,2150,1318
BOOBY_ISLAND,-10.6,141.91,2020,49
BOOBY_ISLAND,-10.6,141.91,2030,102
BOOBY_ISLAND,-10.6,141.91,2040,164
BOOBY_ISLAND,-10.6,141.91,2050,240
BOOBY_ISLAND,-10.6,141.91,2060,318
BOOBY_ISLAND,-10.6,141.91,2070,420
BOOBY_ISLAND,-10.6,141.91,2080,532
BOOBY_ISLAND,-10.6,141.91,2090,660
BOOBY_ISLAND,-10.6,141.91,2100,823
BOOBY_ISLAND,-10.6,141.91,2110,927
BOOBY_ISLAND,-10.6,141.91,2120,1060
BOOBY_ISLAND,-10.6,141.91,2130,1188
BOOBY_ISLAND,-10.6,141.91,2140,1308
BOOBY_ISLAND,-10.6,141.91,2150,1422
BORKUM,53.56,6.75,2020,68
BORKUM,53.56,6.75,2030,118
BORKUM,53.56,6.75,2040,181
